x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.2525257468223572,0.910355806350708,1.0650546222734647e-08,0.2862042486667633,0.8183382749557495,-0.01804543472826481,0.3125779926776886,0.6921997666358948,-0.04525631666183472,0.32387617230415344,0.5964483022689819,-0.06745318323373795,0.32860100269317627,0.5070617198944092,-0.08832996338605881,0.25361138582229614,0.7001202702522278,-0.09192737191915512,0.34122586250305176,0.7319537997245789,-0.12169953435659409,0.3392394185066223,0.76161128282547,-0.13346168398857117,0.32075241208076477,0.7675002217292786,-0.14385685324668884,0.21974077820777893,0.770512580871582,-0.10266710817813873,0.34003299474716187,0.8294197916984558,-0.13279500603675842,0.32190391421318054,0.843590497970581,-0.12492477893829346,0.29041367769241333,0.8466529250144958,-0.1289871484041214,0.20592375099658966,0.8568462133407593,-0.10971222817897797,0.3219310939311981,0.9096232056617737,-0.13433335721492767,0.30350756645202637,0.9163424372673035,-0.118623748421669,0.26876652240753174,0.9094054102897644,-0.11455988138914108,0.20195922255516052,0.9452238082885742,-0.11829353123903275,0.2934885621070862,0.9803973436355591,-0.1408752202987671,0.28971755504608154,0.9785608053207397,-0.13778944313526154,0.26660043001174927,0.9717031121253967,-0.1378745138645172,thumbs_up
0.23725765943527222,0.9548258185386658,6.062082835711635e-09,0.27983343601226807,0.8208601474761963,-0.001861262135207653,0.3041819632053375,0.6799491047859192,-0.024211188778281212,0.31221476197242737,0.5843971371650696,-0.04499387368559837,0.31810513138771057,0.485588401556015,-0.06395099312067032,0.24762272834777832,0.6738173365592957,-0.07074388116598129,0.348949670791626,0.7253918647766113,-0.098750039935112,0.3349893093109131,0.7509026527404785,-0.10662118345499039,0.30549705028533936,0.7473605275154114,-0.11396762728691101,0.2218063771724701,0.764402449131012,-0.09194465726613998,0.34486573934555054,0.8082164525985718,-0.12273912131786346,0.31800028681755066,0.8217759728431702,-0.11089889705181122,0.28120508790016174,0.8053979873657227,-0.10873056203126907,0.21299250423908234,0.8600574731826782,-0.10903671383857727,0.32745426893234253,0.8880952000617981,-0.13337890803813934,0.3034863770008087,0.899573802947998,-0.104741670191288,0.2654232978820801,0.8823472857475281,-0.08872537314891815,0.213701531291008,0.950584888458252,-0.12659423053264618,0.30257824063301086,0.9689299464225769,-0.14494384825229645,0.2860002815723419,0.9705271124839783,-0.12914873659610748,0.2508561611175537,0.9581142663955688,-0.11791520565748215,thumbs_up
0.1943773478269577,0.9722647070884705,8.10960987251974e-09,0.2411290854215622,0.8301032781600952,0.010279638692736626,0.28524696826934814,0.6773585677146912,-0.014643950387835503,0.30223822593688965,0.5630959272384644,-0.041953008621931076,0.3086875379085541,0.46591857075691223,-0.065910704433918,0.2504068911075592,0.6471577882766724,-0.0657469630241394,0.36139625310897827,0.6845517158508301,-0.09086579084396362,0.3435627520084381,0.7317741513252258,-0.09415634721517563,0.30899956822395325,0.731160581111908,-0.09991730749607086,0.23003019392490387,0.7281079888343811,-0.09560274332761765,0.3542804419994354,0.7661476135253906,-0.12777915596961975,0.3280138671398163,0.8034915328025818,-0.11865019053220749,0.29217469692230225,0.7950068712234497,-0.11582949757575989,0.22170989215373993,0.8191465139389038,-0.11826661974191666,0.3362226188182831,0.8409618139266968,-0.13436825573444366,0.31115156412124634,0.8707891702651978,-0.1020125150680542,0.27439069747924805,0.8600441813468933,-0.08480767160654068,0.22073765099048615,0.907655656337738,-0.14088977873325348,0.3113695979118347,0.915732204914093,-0.14463002979755402,0.2943675220012665,0.930673360824585,-0.1201941967010498,0.26322025060653687,0.921088457107544,-0.10536309331655502,thumbs_up
0.20440343022346497,0.9722608923912048,7.4432282559655505e-09,0.24800877273082733,0.819795548915863,0.015000290237367153,0.2887584865093231,0.6589314341545105,-0.005882397759705782,0.3038676977157593,0.5416557192802429,-0.030403316020965576,0.308898001909256,0.44574642181396484,-0.05153553932905197,0.2533045709133148,0.6210440397262573,-0.05533730238676071,0.3634531497955322,0.653239369392395,-0.07545889168977737,0.3459254503250122,0.7031373977661133,-0.07540998607873917,0.31076133251190186,0.702471911907196,-0.0789218619465828,0.23631791770458221,0.6978363990783691,-0.08548906445503235,0.35671553015708923,0.7311349511146545,-0.11031673103570938,0.33366864919662476,0.7681875824928284,-0.09845911711454391,0.2991999685764313,0.762856125831604,-0.09450135380029678,0.23071326315402985,0.7854990363121033,-0.10877957940101624,0.3429442346096039,0.7985889315605164,-0.120013028383255,0.3210163116455078,0.8309450745582581,-0.08744070678949356,0.28603488206863403,0.8236553072929382,-0.07049083709716797,0.23130474984645844,0.8708230257034302,-0.13181087374687195,0.318973183631897,0.8689659833908081,-0.13285872340202332,0.3039086163043976,0.8879846930503845,-0.10846810042858124,0.2751074433326721,0.8848291039466858,-0.09382087737321854,thumbs_up
0.20590202510356903,0.9583449363708496,7.192268114408762e-09,0.25278252363204956,0.8018885850906372,0.018378177657723427,0.2941490113735199,0.6416361331939697,-0.00046886084601283073,0.309684693813324,0.5260377526283264,-0.023669108748435974,0.31336379051208496,0.43313655257225037,-0.043312471359968185,0.25840190052986145,0.5974364280700684,-0.04801560938358307,0.3660643398761749,0.6246174573898315,-0.06518605351448059,0.34734809398651123,0.6775588989257812,-0.06396770477294922,0.3108936846256256,0.6793625950813293,-0.06705953925848007,0.24147078394889832,0.6722893714904785,-0.0793227031826973,0.35684850811958313,0.7053744792938232,-0.1003594696521759,0.3345138430595398,0.7436010837554932,-0.0880778506398201,0.30043622851371765,0.738190770149231,-0.0846131294965744,0.23621606826782227,0.759333610534668,-0.10373756289482117,0.34396716952323914,0.7766079902648926,-0.11176817864179611,0.3226480782032013,0.8102368712425232,-0.07946038991212845,0.28805041313171387,0.8040705323219299,-0.06346557289361954,0.23741640150547028,0.8443983793258667,-0.12785126268863678,0.3218582272529602,0.847267746925354,-0.12657171487808228,0.30735263228416443,0.8682209253311157,-0.102116160094738,0.27896934747695923,0.8654245734214783,-0.08785992860794067,thumbs_up
0.21853885054588318,0.9099036455154419,6.544933928154251e-09,0.26374292373657227,0.7585853934288025,0.012347455136477947,0.3021997809410095,0.6065289378166199,-0.007444809656590223,0.3148987591266632,0.4969133138656616,-0.02943977154791355,0.31612974405288696,0.4077245593070984,-0.04825444519519806,0.2669544219970703,0.5773493051528931,-0.05710018426179886,0.3683193325996399,0.6039648652076721,-0.07674291729927063,0.3478319048881531,0.6522438526153564,-0.07705754786729813,0.3124884068965912,0.6509906649589539,-0.0807378888130188,0.252114862203598,0.6557784676551819,-0.08449345827102661,0.3575625717639923,0.6858587861061096,-0.10666779428720474,0.3341291546821594,0.7201555371284485,-0.0940338745713234,0.3029317855834961,0.7122131586074829,-0.09060768783092499,0.24702583253383636,0.7426537275314331,-0.10540104657411575,0.34514319896698,0.7559579014778137,-0.11535709351301193,0.32171252369880676,0.7827866077423096,-0.08365754038095474,0.2885420024394989,0.7724965810775757,-0.06797420233488083,0.24751511216163635,0.823840320110321,-0.12628717720508575,0.3225930333137512,0.8258606791496277,-0.1281777024269104,0.30354809761047363,0.8386486172676086,-0.10570170730352402,0.2739943265914917,0.828886091709137,-0.09248245507478714,thumbs_up
0.23126105964183807,0.8813672065734863,7.909336297018399e-09,0.28050050139427185,0.7370766997337341,0.011572377756237984,0.31284210085868835,0.5855368971824646,-0.008460544049739838,0.31884896755218506,0.47544732689857483,-0.03114159218966961,0.31706109642982483,0.3868706524372101,-0.0502982921898365,0.27163082361221313,0.5572344064712524,-0.051104586571455,0.368287593126297,0.5853009819984436,-0.07121983170509338,0.3500067889690399,0.6341482400894165,-0.07281363010406494,0.31701311469078064,0.6315199732780457,-0.07753943651914597,0.253831148147583,0.6301754713058472,-0.07862626761198044,0.3585716187953949,0.6596385836601257,-0.10427343100309372,0.33646467328071594,0.6990206241607666,-0.09477312862873077,0.3058988153934479,0.6897717118263245,-0.09193313866853714,0.24678386747837067,0.7125341892242432,-0.10004598647356033,0.34439370036125183,0.7289919853210449,-0.11225845664739609,0.3238813877105713,0.7597896456718445,-0.08332346379756927,0.29203563928604126,0.7478464841842651,-0.06831458956003189,0.24628637731075287,0.7914597988128662,-0.12152596563100815,0.32360416650772095,0.8001614212989807,-0.12293318659067154,0.3074893057346344,0.8156527876853943,-0.10143331438302994,0.27881959080696106,0.8027305603027344,-0.08882977068424225,thumbs_up
0.24573998153209686,0.8659307360649109,7.347783714806155e-09,0.291988343000412,0.7194121479988098,0.010317335836589336,0.31906282901763916,0.5656352639198303,-0.011027551256120205,0.3211842477321625,0.45674940943717957,-0.03439723327755928,0.3175557851791382,0.36986297369003296,-0.05420588329434395,0.27113741636276245,0.5433185696601868,-0.059337206184864044,0.36760804057121277,0.5691856741905212,-0.0824161022901535,0.35028374195098877,0.617753267288208,-0.08443617075681686,0.31754687428474426,0.6149790287017822,-0.08903380483388901,0.2541406452655792,0.6196557879447937,-0.08679460734128952,0.358632355928421,0.6451275944709778,-0.11448074877262115,0.3364008665084839,0.681113064289093,-0.10292276740074158,0.306092768907547,0.6690776348114014,-0.09884381294250488,0.24841034412384033,0.7036086916923523,-0.1082209125161171,0.346908301115036,0.7131993770599365,-0.12264761328697205,0.32626739144325256,0.7406212687492371,-0.09105784446001053,0.29460644721984863,0.7266969084739685,-0.0740930363535881,0.24973244965076447,0.781562328338623,-0.1297590732574463,0.32793688774108887,0.7849819660186768,-0.1337122768163681,0.3098003566265106,0.796606183052063,-0.1115618571639061,0.27919143438339233,0.781406581401825,-0.09818336367607117,thumbs_up
0.2601805627346039,0.82453453540802,7.034488991308763e-09,0.3030044138431549,0.6806600689888,0.004883184563368559,0.32407522201538086,0.5381234884262085,-0.012778480537235737,0.3261726498603821,0.44099366664886475,-0.0311175175011158,0.3224603533744812,0.35349586606025696,-0.04650568217039108,0.26687854528427124,0.5134970545768738,-0.052519749850034714,0.3618670701980591,0.5330183506011963,-0.073590949177742,0.34934625029563904,0.5771687626838684,-0.07595067471265793,0.3186591863632202,0.5804697871208191,-0.08064407110214233,0.24477536976337433,0.593076229095459,-0.07597293704748154,0.35075223445892334,0.611158549785614,-0.10294625163078308,0.33105340600013733,0.6442108154296875,-0.09287230670452118,0.30144697427749634,0.6341614723205566,-0.08995722234249115,0.2373047173023224,0.6766113042831421,-0.09487129002809525,0.340456485748291,0.6874372363090515,-0.11286135762929916,0.3214748203754425,0.7111524343490601,-0.08621637523174286,0.2884274423122406,0.6974427700042725,-0.07149996608495712,0.23798786103725433,0.7552896738052368,-0.1141505017876625,0.31953638792037964,0.7649965286254883,-0.12496805936098099,0.30385854840278625,0.7708626389503479,-0.10894300788640976,0.27129194140434265,0.7545293569564819,-0.09843050688505173,thumbs_up
0.29752033948898315,0.7789881229400635,3.246104274268191e-09,0.32842931151390076,0.6528817415237427,-0.0055598728358745575,0.33573850989341736,0.5183065533638,-0.028179140761494637,0.3381577432155609,0.4234169125556946,-0.0497204028069973,0.3398171067237854,0.33642661571502686,-0.06891286373138428,0.25593194365501404,0.4870027005672455,-0.06540810316801071,0.3443605899810791,0.5097895860671997,-0.09283441305160522,0.34883904457092285,0.5625398755073547,-0.100331611931324,0.32851657271385193,0.576617419719696,-0.10816246271133423,0.23110203444957733,0.5665159821510315,-0.08414269238710403,0.3391498029232025,0.5941440463066101,-0.11889968067407608,0.335920125246048,0.6433999538421631,-0.11316026747226715,0.3106662333011627,0.643179714679718,-0.11251921951770782,0.2228451371192932,0.6529196500778198,-0.09915843605995178,0.32646065950393677,0.669724702835083,-0.1251615285873413,0.32037341594696045,0.7064048647880554,-0.10238314419984818,0.2905312180519104,0.7018810510635376,-0.0888950452208519,0.22334454953670502,0.7366883754730225,-0.11510994285345078,0.3017406463623047,0.7401788830757141,-0.13144809007644653,0.29965832829475403,0.7550783157348633,-0.11855815351009369,0.271685928106308,0.7476739287376404,-0.10951615869998932,thumbs_up
